coeff,ldmc,n,p,sla
1310,0.05310803301919685,-2.473655047854114,-0.1874715646764697,-5.352349360643657
1320,0.07500071309487033,-3.2290837913997503,-0.24564917693815044,-7.79091087507436
1330,0.09441186456963935,-3.9120016360889593,-0.30016070449221377,-9.733879562802228
1340,0.0962036418078552,-4.150505842094729,-0.2990004364144752,-9.763581257027727
1360,0.11038244609873418,-4.788984205601251,-0.3182976317195966,-11.596410606483602
1410,0.1005655559772328,-3.742252737519407,-0.26457016431306285,-4.424104284952202
1420,0.04433209405358376,-1.8722628149365304,-0.10607999395341616,0.6973854125011605
1430,0.0213908603049426,-1.0472195826573594,-0.05170289449958078,2.832946828339231
1440,0.013697392202885095,-0.7360696870600297,-0.042361064358162406,3.1932695443924635
1450,0.02578280234685328,-1.053420924030081,-0.10796404011675584,3.069382376612125
1460,0.03792572971791257,-1.4238151008409043,-0.1635201596348635,2.363356813380028
1470,0.027840479288369288,-1.056801216850642,-0.1122663886588099,0.9430315124213501
1480,0.02599191573525755,-0.9682768198222041,-0.08345745993326843,-1.1878446304310648
1490,0.05002928332061206,-1.642741851894658,-0.18598734556714325,-2.103243895215997
1500,0.06760359966700352,-2.163528552633182,-0.25068891557794026,-3.2494299107601545
1510,0.06951102735084277,-2.247824260652134,-0.2555957380398758,-3.784897045796181
1520,0.06587411453907382,-2.161945773259745,-0.2479470277595469,-3.6234703329861
1530,0.05956409285840281,-2.0128200337505433,-0.22104799776122327,-3.4718623432224534
1540,0.04591923833693219,-1.6842657242106538,-0.17380460606304932,-2.477105829780452
1550,0.031492221010509025,-1.3404989474962952,-0.11982446041349731,-1.6403000274846598
1560,0.012614316860334387,-0.7971430069055612,-0.057748133477239956,0.025668193882226742
1570,-0.0037418345862175496,-0.31012681441412215,3.7487855308725865e-4,1.262970319356836
1580,-0.01427368143684319,-0.059266674169820316,0.04163568458381231,1.8632950946407267
1590,-0.014916429632341209,-0.08380067796852825,0.047517743805430813,1.7917109188378675
1600,-0.007793808127226992,-0.270173820476337,0.033849822498590795,0.6718611870597091
1610,-6.974648905340886e-4,-0.45621254916911286,0.015183640925736456,-0.12114655697726273
1620,0.00827417411274055,-0.7253797437245726,-0.005614873622733184,-1.3272456828669232
1630,0.00840272365175547,-0.689959256879185,0.0010323064246852299,-1.6085032169886486
1640,0.00365413375277398,-0.5783216863423484,0.021082706999077466,-1.4345272089983805
1650,-0.01621553230429805,-0.021684943906749937,0.08135989232651748,0.7830616396110917
1660,-0.04092292838090872,0.7504823474638619,0.16896192194136944,2.971375860299954
1670,-0.052858573400736776,1.1844144570287645,0.20986465600801954,4.21892554117014
